384 1856 3806 5494 7159 7255	0.140311
216 1560 2399 5494 7255 7778	0.1403102
216 384 1856 2399 7255 8388	0.1403102
384 1560 3806 7159 7778 9194	0.1403102
216 384 3806 5494 7778 8388	0.14031
216 1560 2399 3806 5494 7778	0.1403098
216 1560 2399 3806 4456 5494	0.1403098
216 384 1560 1856 2399 7255	0.1403098
384 2399 3806 4456 5494 7255	0.1403096
216 3806 4456 5494 7159 8388	0.1403094
216 345 4456 7159 7255 8388	0.1403092
345 384 1560 3806 5494 7159	0.140309
345 384 7159 7255 8388 9194	0.140309
216 345 1560 2399 7255 7778	0.140309
345 2399 3806 4456 7778 8388	0.1403088
216 384 2399 5494 7255 8388	0.1403088
1560 2399 7159 7255 7778 9194	0.1403088
216 1560 3806 7159 7778 9194	0.1403086
216 384 1560 2399 5494 7255	0.1403086
2399 3806 4456 5494 7255 7778	0.1403086
2399 3806 7159 7778 8388 9194	0.1403086
384 1560 2399 5494 7159 8388	0.1403086
216 2399 3806 5494 7778 8388	0.140308
2399 7159 7255 7778 8388 9194	0.140308
384 2399 3806 5494 7778 8388	0.140308
1560 1856 2399 4456 7159 8388	0.1403078
1856 3806 5494 7159 7255 7778	0.1403078
345 1856 3806 4456 7255 7778	0.1403074
216 384 1560 1856 2399 3806	0.1403074
1560 2399 3806 7159 7778 9194	0.1403074
345 1560 5494 7159 7255 7778	0.1403072
216 345 1856 3806 7159 8388	0.1403072
345 1560 2399 4456 7255 7778	0.140307
345 2399 3806 7159 8388 9194	0.140307
345 384 1856 3806 4456 7255	0.140307
384 1560 4456 5494 7159 7255	0.140307
345 1856 3806 7159 7255 9194	0.1403068
384 1560 1856 7159 7778 8388	0.1403068
345 384 1560 1856 7159 7255	0.1403066
216 2399 3806 7255 7778 9194	0.1403066
216 345 384 1560 3806 7778	0.1403064
345 1560 1856 3806 4456 7159	0.140306
345 2399 3806 5494 7255 7778	0.1403058
345 384 2399 3806 7255 9194	0.1403056
216 3806 7159 7778 8388 9194	0.1403056
216 1560 3806 4456 7159 9194	0.1403056
384 1856 3806 4456 7255 7778	0.1403056
345 384 1560 4456 7255 7778	0.1403054
345 384 1856 2399 3806 7255	0.1403054
216 384 1856 3806 4456 7255	0.1403054
384 1560 2399 7159 8388 9194	0.1403054
1560 2399 5494 7159 7778 8388	0.1403054
345 384 3806 4456 5494 7255	0.1403052
216 384 1560 4456 7778 8388	0.1403052
216 345 2399 7255 7778 8388	0.140305
216 1560 2399 4456 5494 7255	0.140305
345 1560 1856 2399 7159 7255	0.1403048
1856 3806 4456 7159 7778 8388	0.1403044
345 2399 7159 7255 8388 9194	0.1403042
345 384 2399 3806 5494 7255	0.1403042
216 1560 1856 2399 7255 7778	0.1403042
384 1560 2399 4456 7778 8388	0.1403042
345 1560 7159 7255 7778 9194	0.140304
216 1856 2399 3806 4456 7255	0.140304
2399 3806 4456 5494 7159 8388	0.140304
345 384 1560 2399 7255 7778	0.1403036
1856 3806 7159 7255 7778 9194	0.1403036
216 1560 1856 2399 4456 7255	0.1403034
216 1560 1856 2399 4456 8388	0.1403032
3806 4456 5494 7159 7778 8388	0.1403032
384 2399 4456 7255 7778 8388	0.140303
216 345 384 3806 5494 7255	0.1403028
384 2399 3806 7255 7778 9194	0.1403028
384 7159 7255 7778 8388 9194	0.1403028
216 1560 5494 7159 7778 8388	0.1403026
345 5494 7159 7255 7778 8388	0.1403022
345 384 1560 2399 4456 7255	0.1403022
216 384 2399 7255 8388 9194	0.1403022
384 1560 7159 7255 7778 9194	0.1403022
345 1856 3806 4456 7159 8388	0.1403018
345 384 1560 7159 7255 9194	0.1403018
216 1560 7159 7255 7778 9194	0.1403018
345 1560 2399 3806 7159 9194	0.1403016
216 345 384 3806 7255 9194	0.1403016
216 384 1560 2399 5494 8388	0.1403014
216 384 1560 3806 5494 7778	0.1403014
345 1560 1856 4456 7159 7255	0.1403012
345 1560 1856 2399 3806 7159	0.140301
384 1856 2399 3806 4456 7255	0.140301
216 345 384 1856 3806 7255	0.1403006
216 384 1560 3806 4456 5494	0.1403006
216 345 1560 2399 7778 8388	0.1403004
216 345 384 1560 4456 7255	0.1403004
345 7159 7255 7778 8388 9194	0.1403
216 2399 5494 7255 7778 8388	0.1402998
216 1560 1856 2399 7778 8388	0.1402996
3806 5494 7159 7255 7778 9194	0.1402994
216 345 3806 7159 8388 9194	0.140299
345 384 5494 7159 7255 8388	0.1402988
1856 2399 4456 7159 7255 8388	0.1402988
345 1856 2399 3806 7255 7778	0.1402986
216 345 1560 3806 7159 9194	0.1402984
216 384 3806 4456 7255 9194	0.1402982
345 384 3806 4456 7255 9194	0.140298
216 1560 1856 2399 3806 4456	0.140298
216 345 1560 1856 3806 7159	0.1402978
345 1560 2399 7159 7255 9194	0.1402976
216 345 3806 5494 7255 7778	0.1402976
216 1560 3806 4456 5494 7778	0.1402976
216 1856 3806 4456 7255 7778	0.1402976
216 384 1560 2399 3806 9194	0.1402976
345 1560 1856 7159 7778 8388	0.1402974
345 1560 3806 4456 5494 7159	0.1402974
216 345 3806 4456 7778 8388	0.1402974
216 345 1560 4456 7255 7778	0.1402974
216 1560 4456 5494 7159 8388	0.1402974
384 1560 5494 7159 7778 8388	0.1402974
345 2399 3806 7255 7778 9194	0.140297
216 384 1560 2399 7255 9194	0.1402968
216 384 1560 5494 7255 7778	0.1402964
384 1560 3806 4456 7159 9194	0.1402964
345 2399 3806 5494 7159 8388	0.1402962
216 1856 3806 7159 7255 9194	0.140296
345 1560 3806 4456 7159 9194	0.1402958
345 384 2399 4456 7255 8388	0.1402958
216 345 1560 1856 7159 7255	0.1402958
216 1856 2399 7255 7778 8388	0.1402956
216 1856 2399 3806 7778 8388	0.1402956
216 1560 4456 7159 7255 9194	0.1402954
216 384 1560 2399 8388 9194	0.1402952
384 3806 4456 7159 8388 9194	0.1402952
345 1560 1856 2399 7159 8388	0.140295
216 384 3806 4456 5494 8388	0.140295
1560 2399 3806 4456 7159 9194	0.140295
1560 1856 4456 7159 7778 8388	0.140295
345 384 1560 2399 4456 8388	0.1402946
216 2399 3806 4456 5494 8388	0.1402946
216 345 384 1560 7255 7778	0.1402944
384 1560 1856 4456 7159 8388	0.1402944
1856 2399 3806 7159 7255 9194	0.1402944
345 384 1560 5494 7159 7255	0.1402942
216 384 4456 7255 7778 8388	0.1402942
384 1560 2399 3806 5494 7778	0.1402942
216 1560 2399 4456 5494 8388	0.140294
216 345 3806 5494 7159 8388	0.1402938
216 345 2399 4456 7255 8388	0.1402938
1856 2399 3806 4456 7255 7778	0.1402938
345 3806 4456 7255 7778 9194	0.1402936
216 1560 4456 5494 7255 7778	0.1402936
345 384 1560 1856 7159 8388	0.1402934
216 1560 1856 2399 3806 7778	0.1402932
216 345 1560 3806 5494 7159	0.140293
216 1560 2399 5494 7778 8388	0.140293
384 1856 2399 3806 7778 8388	0.140293
216 345 384 7255 7778 8388	0.1402928
345 1560 2399 3806 5494 7159	0.1402924
216 345 1856 7159 7255 8388	0.140292
216 1856 4456 7159 7255 8388	0.1402918
1560 2399 7159 7778 8388 9194	0.1402918
216 345 1560 1856 7159 8388	0.1402916
216 345 384 1560 4456 8388	0.1402916
216 2399 3806 4456 7255 9194	0.1402916
216 384 1560 4456 5494 7255	0.1402916
345 384 1560 2399 7778 8388	0.1402914
216 1856 2399 3806 4456 8388	0.1402914
1560 2399 4456 7159 7255 9194	0.1402914
1560 2399 3806 4456 5494 7778	0.1402914
384 2399 5494 7255 7778 8388	0.1402912
384 1856 4456 7159 7255 8388	0.1402912
216 3806 4456 7159 8388 9194	0.140291
345 1560 2399 4456 7778 8388	0.1402904
2399 4456 5494 7159 7255 8388	0.1402904
345 2399 5494 7159 7255 8388	0.1402902
216 7159 7255 7778 8388 9194	0.14029
345 384 3806 5494 7778 8388	0.1402896
1560 3806 4456 7159 7778 9194	0.1402894
216 3806 5494 7159 7255 9194	0.1402892
216 345 1856 3806 7255 7778	0.1402888
216 384 1856 3806 7778 8388	0.1402888
384 1560 2399 5494 7255 7778	0.1402886
384 1856 3806 7159 8388 9194	0.1402886
1560 2399 4456 5494 7159 8388	0.1402886
216 4456 5494 7159 7255 8388	0.1402884
1856 4456 7159 7255 7778 8388	0.1402884
216 1560 7159 7778 8388 9194	0.1402882
216 384 5494 7255 7778 8388	0.1402882
345 384 4456 7255 7778 8388	0.1402878
216 345 1856 2399 3806 7255	0.1402878
384 2399 3806 4456 7255 9194	0.1402878
216 345 3806 7255 7778 9194	0.1402876
345 384 1856 2399 3806 8388	0.1402874
216 1560 2399 7255 7778 9194	0.1402874
216 1856 3806 5494 7159 7255	0.1402874
1856 2399 3806 5494 7159 7255	0.1402874
345 1560 2399 5494 7159 7255	0.140287
384 1560 4456 7159 7255 9194	0.140287
384 1560 3806 4456 5494 7778	0.140287
345 3806 5494 7159 7255 9194	0.1402866
384 2399 3806 4456 5494 8388	0.1402866
384 4456 5494 7159 7255 8388	0.1402866
216 1560 1856 4456 7255 7778	0.1402864
1560 2399 4456 5494 7255 7778	0.140286
345 2399 4456 7255 7778 8388	0.1402858
216 384 1560 1856 4456 7255	0.1402858
384 3806 4456 7255 7778 9194	0.1402858
345 1560 4456 5494 7159 7255	0.1402854
384 1560 2399 3806 4456 5494	0.1402854
4456 5494 7159 7255 7778 8388	0.1402854
216 384 1560 1856 3806 4456	0.1402852
216 345 1560 7159 7255 9194	0.1402848
345 1856 2399 3806 4456 7255	0.1402846
2399 3806 5494 7159 7255 9194	0.1402846
2399 3806 4456 7159 8388 9194	0.1402844
216 345 2399 3806 5494 7255	0.1402842
216 345 2399 3806 7255 9194	0.1402842
216 384 1856 3806 4456 8388	0.140284
384 1856 2399 3806 4456 8388	0.140284
216 384 1560 1856 7255 7778	0.1402838
345 3806 4456 5494 7159 8388	0.1402836
216 1560 2399 3806 7778 9194	0.1402836
384 1856 2399 7255 7778 8388	0.1402836
345 3806 4456 7159 8388 9194	0.1402834
345 1560 2399 7159 8388 9194	0.1402834
345 1560 1856 4456 7159 8388	0.140283
345 384 1560 4456 7778 8388	0.140283
216 3806 4456 7255 7778 9194	0.140283
216 2399 3806 7778 8388 9194	0.140283
1560 4456 7159 7255 7778 9194	0.140283
345 1560 3806 4456 5494 7778	0.1402828
216 1560 2399 3806 4456 9194	0.1402828
345 1560 4456 7159 7255 9194	0.1402824
345 384 1856 3806 7778 8388	0.1402824
216 345 384 1856 3806 8388	0.1402824
216 1560 2399 4456 7255 9194	0.1402822
345 384 1560 7159 8388 9194	0.140282
216 345 1560 5494 7159 7255	0.140282
216 384 3806 7778 8388 9194	0.140282
384 1560 1856 2399 7255 7778	0.1402812
384 1560 7159 7778 8388 9194	0.1402812
216 345 384 1560 7778 8388	0.1402808
216 345 384 4456 7255 8388	0.1402808
216 1560 1856 3806 4456 7778	0.1402808
216 2399 7255 7778 8388 9194	0.1402808
345 1560 7159 7778 8388 9194	0.1402806
345 2399 3806 4456 5494 7255	0.1402806
384 3806 4456 5494 7778 8388	0.1402806
1856 3806 4456 7159 7255 9194	0.1402804
345 384 2399 3806 8388 9194	0.14028
216 345 3806 4456 5494 7255	0.14028
216 1560 4456 7159 8388 9194	0.14028
216 345 7159 7255 8388 9194	0.1402796
216 384 1560 1856 3806 7778	0.1402796
1560 1856 2399 4456 7255 7778	0.1402796
345 1856 4456 7159 7255 8388	0.1402794
216 345 1856 3806 4456 7255	0.1402792
384 1560 4456 5494 7255 7778	0.1402792
1560 4456 5494 7159 7778 8388	0.140279
216 1856 2399 4456 7255 8388	0.1402788
216 1560 2399 7778 8388 9194	0.1402786
384 2399 3806 7778 8388 9194	0.1402786
384 1856 3806 5494 7255 7778	0.1402786
216 345 1560 4456 7778 8388	0.1402784
345 384 3806 7778 8388 9194	0.140278
345 384 2399 3806 5494 8388	0.140278
345 384 1560 3806 5494 7778	0.1402778
345 1560 1856 3806 4456 7778	0.1402776
345 1560 1856 4456 7255 7778	0.1402774
345 1856 3806 5494 7159 7255	0.1402772
345 384 1856 3806 4456 8388	0.140277
1856 2399 7159 7255 8388 9194	0.1402768
216 3806 4456 5494 7778 8388	0.1402766
216 2399 4456 5494 7255 8388	0.1402766
384 1560 1856 2399 3806 7778	0.1402764
216 345 5494 7159 7255 8388	0.1402762
216 384 3806 5494 7255 9194	0.1402762
384 3806 5494 7255 7778 9194	0.1402762
216 1560 1856 7159 7255 9194	0.1402758
216 384 1560 1856 4456 8388	0.1402758
384 1560 1856 7159 7255 9194	0.1402758
384 1560 4456 5494 7159 8388	0.1402758
216 1560 2399 4456 8388 9194	0.1402756
1560 1856 2399 3806 4456 7778	0.1402756
384 1560 1856 2399 3806 4456	0.1402754
384 1856 7159 7255 8388 9194	0.1402754
345 1560 5494 7159 7778 8388	0.1402752
345 384 1856 3806 7255 9194	0.1402752
216 345 384 3806 5494 8388	0.140275
216 384 1856 3806 7255 9194	0.140275
345 1856 3806 7255 7778 9194	0.1402748
384 1560 1856 3806 7159 9194	0.1402748
1560 1856 2399 7159 7255 9194	0.1402748
345 2399 3806 4456 7255 9194	0.1402746
216 345 1856 2399 3806 8388	0.1402744
216 384 1560 5494 7778 8388	0.1402744
384 1560 2399 4456 5494 7255	0.1402744
216 345 1560 7159 8388 9194	0.1402742
384 1560 1856 2399 4456 7255	0.140274
216 1856 3806 7159 8388 9194	0.1402738
216 384 1560 1856 7778 8388	0.1402736
1560 1856 7159 7255 7778 9194	0.1402736
216 384 1560 3806 7778 9194	0.1402734
216 384 1856 7255 7778 8388	0.1402734
216 384 1856 3806 5494 7255	0.1402734
345 1856 3806 7159 8388 9194	0.1402732
1560 2399 4456 7159 8388 9194	0.1402732
216 384 1560 4456 5494 8388	0.140273
2399 4456 7159 7255 8388 9194	0.140273
216 345 384 3806 8388 9194	0.1402728
2399 3806 4456 5494 7778 8388	0.1402728
384 1856 3806 5494 7159 8388	0.1402728
1560 1856 5494 7159 7255 7778	0.1402728
384 1560 1856 4456 7255 7778	0.1402726
3806 4456 7159 7778 8388 9194	0.1402726
216 345 1560 1856 2399 8388	0.1402724
216 345 1560 1856 2399 7255	0.1402724
216 2399 3806 4456 8388 9194	0.1402724
216 384 1560 3806 4456 9194	0.1402724
345 1560 4456 5494 7255 7778	0.1402722
216 1560 1856 3806 7159 9194	0.1402722
384 1560 1856 2399 7778 8388	0.140272
384 1560 1856 3806 4456 7778	0.140272
345 1560 1856 2399 7255 7778	0.1402716
216 345 3806 4456 7255 9194	0.1402716
345 384 1856 2399 7255 8388	0.1402714
1856 3806 4456 5494 7159 7255	0.1402714
216 345 1856 2399 7255 8388	0.1402712
2399 3806 4456 7255 7778 9194	0.1402712
384 2399 7255 7778 8388 9194	0.1402712
345 384 1560 1856 3806 4456	0.140271
345 384 1560 3806 4456 5494	0.140271
216 384 1560 7255 7778 9194	0.1402708
384 3806 5494 7159 8388 9194	0.1402708
345 1560 2399 3806 5494 7778	0.1402702
1856 2399 3806 7159 8388 9194	0.1402702
345 1856 2399 7255 7778 8388	0.14027
345 2399 3806 5494 7778 8388	0.1402698
216 1560 1856 7159 8388 9194	0.1402696
216 384 3806 4456 8388 9194	0.1402692
384 4456 7159 7255 8388 9194	0.1402692
345 384 2399 7255 8388 9194	0.1402688
345 3806 5494 7255 7778 9194	0.1402686
345 1856 2399 3806 7778 8388	0.1402686
345 384 3806 4456 5494 8388	0.1402686
216 345 1560 3806 4456 5494	0.1402682
345 1560 1856 7159 7255 9194	0.1402676
216 1560 1856 4456 7778 8388	0.1402676
384 1856 3806 4456 7778 8388	0.1402676
216 1856 3806 5494 7255 7778	0.1402674
216 384 1560 4456 7255 9194	0.1402672
384 1560 2399 5494 7778 8388	0.1402672
384 1560 1856 2399 4456 8388	0.1402672
345 1560 1856 3806 7159 9194	0.140267
345 384 1560 5494 7255 7778	0.140267
345 384 1560 5494 7159 8388	0.140267
1856 3806 7159 7778 8388 9194	0.140267
345 384 1560 1856 3806 7778	0.1402668
1560 1856 3806 7159 7778 9194	0.1402666
216 345 4456 7255 7778 8388	0.1402662
216 4456 7159 7255 8388 9194	0.1402662
384 1856 3806 7255 7778 9194	0.140266
345 1560 2399 5494 7255 7778	0.1402658
345 384 1560 1856 7255 7778	0.1402658
216 3806 5494 7255 7778 9194	0.1402658
216 1560 1856 5494 7159 7255	0.1402658
345 384 1560 3806 7778 9194	0.1402656
216 345 1560 1856 2399 3806	0.1402656
345 1856 7159 7255 8388 9194	0.1402654
345 384 1856 7255 7778 8388	0.1402654
216 345 384 1560 3806 5494	0.1402654
345 384 5494 7255 7778 8388	0.1402652
216 345 384 1560 1856 3806	0.1402652
216 1856 7159 7255 8388 9194	0.1402652
1856 7159 7255 7778 8388 9194	0.1402652
345 1560 2399 5494 7159 8388	0.140265
216 345 1560 1856 3806 4456	0.1402646
345 1560 2399 3806 4456 5494	0.1402644
216 1560 4456 5494 7778 8388	0.1402644
1856 5494 7159 7255 7778 8388	0.1402644
345 1560 1856 2399 3806 4456	0.1402642
345 1856 3806 4456 7778 8388	0.1402642
216 384 7255 7778 8388 9194	0.1402642
216 384 4456 5494 7255 8388	0.1402642
1560 1856 2399 4456 7778 8388	0.1402642
1560 1856 2399 7159 8388 9194	0.1402642
345 1560 1856 2399 4456 7255	0.1402638
384 1560 2399 7255 7778 9194	0.1402638
384 2399 3806 4456 8388 9194	0.1402638
345 384 3806 5494 7255 9194	0.1402636
216 345 1560 5494 7159 8388	0.1402636
384 1560 1856 5494 7159 7255	0.1402636
345 1560 2399 7255 7778 9194	0.1402634
345 1560 3806 4456 7778 9194	0.1402634
345 384 1560 1856 2399 3806	0.1402634
216 345 1560 1856 4456 7255	0.1402634
345 3806 4456 5494 7778 8388	0.1402632
345 384 1560 1856 4456 7255	0.1402632
345 1560 1856 2399 3806 7778	0.140263
216 1560 3806 4456 7778 9194	0.140263
1856 2399 5494 7159 7255 8388	0.140263
1856 2399 3806 4456 7778 8388	0.140263
345 2399 7255 7778 8388 9194	0.1402628
345 2399 3806 7778 8388 9194	0.1402628
384 1856 2399 3806 7255 9194	0.1402628
1856 3806 5494 7159 7778 8388	0.1402628
345 1856 3806 5494 7255 7778	0.1402626
216 345 384 1560 3806 9194	0.1402626
216 1856 3806 4456 7778 8388	0.1402626
216 345 2399 3806 8388 9194	0.1402624
1560 1856 2399 5494 7159 7255	0.1402624
345 1560 2399 3806 7778 9194	0.1402622
384 1560 2399 3806 7778 9194	0.1402622
384 1856 2399 3806 5494 7255	0.1402622
384 1856 5494 7159 7255 8388	0.1402622
1560 1856 2399 3806 7159 9194	0.1402622
216 1856 2399 3806 7255 9194	0.140262
345 384 1560 2399 3806 5494	0.1402618
216 345 1560 2399 3806 5494	0.1402618
216 345 1560 3806 5494 7778	0.1402616
345 384 1560 1856 2399 7255	0.1402614
216 345 1560 1856 7255 7778	0.1402614
1856 2399 3806 5494 7255 7778	0.1402614
216 345 2399 3806 5494 8388	0.140261
1560 1856 3806 5494 7159 7778	0.140261
216 345 1560 2399 3806 9194	0.1402608
216 345 384 1560 1856 7255	0.1402608
216 1560 4456 7255 7778 9194	0.1402608
384 5494 7159 7255 8388 9194	0.1402608
384 1560 4456 7159 8388 9194	0.1402608
345 2399 5494 7255 7778 8388	0.1402606
216 345 1560 2399 7255 9194	0.1402606
345 1856 2399 3806 4456 8388	0.1402604
345 4456 5494 7159 7255 8388	0.1402604
216 2399 3806 5494 7255 9194	0.1402604
384 1856 2399 4456 7255 8388	0.1402602
345 384 1560 2399 3806 9194	0.1402598
216 2399 4456 7255 8388 9194	0.1402596
384 1560 1856 7159 8388 9194	0.1402596
1856 3806 4456 5494 7255 7778	0.1402596
345 384 7255 7778 8388 9194	0.1402594
384 2399 3806 5494 7255 9194	0.1402594
384 1560 1856 3806 5494 7159	0.1402592
345 384 3806 4456 8388 9194	0.140259
345 4456 7159 7255 8388 9194	0.140259
216 345 2399 7255 8388 9194	0.140259
216 1856 2399 3806 5494 7255	0.140259
1560 2399 4456 5494 7778 8388	0.1402588
216 345 384 1856 7255 8388	0.1402586
216 1856 3806 7255 7778 9194	0.1402586
384 2399 4456 5494 7255 8388	0.1402586
345 384 1560 3806 4456 9194	0.1402582
216 1856 3806 5494 7159 8388	0.1402582
345 384 1560 7255 7778 9194	0.140258
216 345 3806 5494 7778 8388	0.1402578
3806 4456 5494 7159 7255 9194	0.1402576
345 384 1856 3806 5494 7255	0.1402574
216 384 1856 4456 7255 8388	0.1402574
2399 4456 5494 7255 7778 8388	0.1402572
1560 1856 4456 7159 7255 9194	0.1402572
345 1560 4456 7255 7778 9194	0.140257
216 345 1560 2399 5494 7255	0.140257
2399 3806 5494 7255 7778 9194	0.140257
384 1560 3806 5494 7159 9194	0.140257
216 345 1856 3806 7778 8388	0.1402568
216 1560 1856 3806 5494 7159	0.1402568
384 1560 2399 3806 4456 9194	0.1402568
1560 5494 7159 7255 7778 9194	0.1402568
216 3806 5494 7159 8388 9194	0.1402566
2399 5494 7159 7255 8388 9194	0.1402566
384 1560 2399 4456 5494 8388	0.1402566
1856 2399 3806 5494 7159 8388	0.1402566
345 1560 1856 2399 7778 8388	0.1402564
345 1560 4456 7159 8388 9194	0.1402564
216 1560 3806 5494 7159 9194	0.1402564
384 1560 5494 7159 7255 9194	0.1402562
345 384 2399 5494 7255 8388	0.140256
216 345 1560 5494 7255 7778	0.140256
216 345 384 1560 1856 8388	0.140256
216 345 1856 3806 4456 8388	0.1402556
216 4456 5494 7255 7778 8388	0.1402556
216 345 1560 1856 3806 7778	0.1402554
216 345 1560 4456 5494 7255	0.1402554
216 384 1560 7778 8388 9194	0.1402552
345 384 1560 1856 2399 8388	0.140255
384 1560 2399 4456 7255 9194	0.140255
345 384 1560 2399 7255 9194	0.1402548
216 345 1560 3806 4456 9194	0.1402548
216 1560 1856 2399 8388 9194	0.1402548
345 1560 4456 5494 7159 8388	0.1402546
216 1560 5494 7159 7255 9194	0.1402546
216 1856 5494 7159 7255 8388	0.1402546
384 4456 5494 7255 7778 8388	0.1402544
1560 1856 7159 7778 8388 9194	0.1402542
1856 2399 4456 7255 7778 8388	0.1402542
345 384 1560 4456 5494 7255	0.140254
216 345 1560 2399 8388 9194	0.1402538
345 1560 1856 2399 4456 8388	0.1402536
216 1560 1856 2399 7255 9194	0.1402536
4456 7159 7255 7778 8388 9194	0.1402536
345 1560 2399 3806 4456 9194	0.1402534
216 345 1560 3806 7778 9194	0.1402532
1560 4456 7159 7778 8388 9194	0.1402532
345 1560 2399 4456 5494 7255	0.1402528
3806 5494 7159 7778 8388 9194	0.1402528
216 345 1560 1856 4456 8388	0.1402526
1560 2399 4456 7255 7778 9194	0.1402526
1560 3806 5494 7159 7778 9194	0.1402524
1560 2399 5494 7159 7255 9194	0.1402524
216 345 384 1560 7255 9194	0.1402522
384 1856 3806 4456 7255 9194	0.1402522
1560 2399 3806 4456 7778 9194	0.1402522
384 1856 3806 4456 5494 7255	0.140252
1856 2399 3806 7255 7778 9194	0.140252
216 345 384 1560 5494 7255	0.1402518
1560 1856 3806 4456 7159 9194	0.1402516
345 1856 3806 4456 7255 9194	0.1402514
216 384 1856 3806 8388 9194	0.1402512
5494 7159 7255 7778 8388 9194	0.140251
216 1856 2399 7255 8388 9194	0.1402508
216 345 2399 5494 7255 8388	0.1402506
345 1560 1856 4456 7778 8388	0.1402504
216 384 1560 4456 8388 9194	0.1402504
345 1560 1856 7159 8388 9194	0.1402502
216 345 384 7255 8388 9194	0.1402502
2399 3806 5494 7159 8388 9194	0.1402502
216 345 1560 7255 7778 9194	0.14025
384 1560 1856 4456 7778 8388	0.14025
345 2399 3806 4456 5494 8388	0.1402494
216 345 3806 4456 5494 8388	0.1402494
384 1560 2399 7778 8388 9194	0.1402492
345 1560 2399 4456 7255 9194	0.140249
345 384 1560 2399 5494 7255	0.140249
216 345 3806 7778 8388 9194	0.1402488
1560 1856 2399 3806 5494 7159	0.1402486
216 345 1856 7255 7778 8388	0.1402484
216 1560 1856 5494 7159 8388	0.1402484
216 1856 4456 7255 7778 8388	0.1402484
1560 1856 4456 5494 7159 7255	0.1402484
1856 3806 4456 7255 7778 9194	0.1402484
345 1856 2399 3806 7255 9194	0.1402478
384 1560 3806 4456 7778 9194	0.1402478
216 5494 7159 7255 8388 9194	0.1402476
216 1856 2399 3806 8388 9194	0.1402474
345 1856 4456 7255 7778 8388	0.1402472
216 1560 1856 2399 5494 7255	0.1402472
345 1856 2399 4456 7255 8388	0.140247
384 1856 4456 7255 7778 8388	0.140247
216 345 384 5494 7255 8388	0.1402468
345 384 1560 1856 7778 8388	0.1402466
345 384 1560 1856 4456 8388	0.1402464
345 384 1560 4456 7255 9194	0.1402464
384 2399 4456 7255 8388 9194	0.1402464
345 384 1856 4456 7255 8388	0.1402462
216 345 1560 1856 7778 8388	0.1402458
216 345 1560 4456 7255 9194	0.1402458
216 384 1856 3806 5494 8388	0.1402458
345 3806 4456 7778 8388 9194	0.1402456
216 1856 3806 4456 7255 9194	0.1402454
216 384 3806 5494 8388 9194	0.1402454
384 1560 4456 5494 7778 8388	0.140245
1560 2399 3806 5494 7159 9194	0.140245
216 384 1560 1856 7255 9194	0.1402444
216 345 1560 2399 5494 8388	0.1402442
384 1560 4456 7255 7778 9194	0.1402442
345 1560 2399 7778 8388 9194	0.1402438
216 1856 3806 4456 5494 7255	0.1402436
384 3806 4456 7778 8388 9194	0.1402436
216 3806 4456 7778 8388 9194	0.1402432
216 384 4456 7255 8388 9194	0.1402432
345 2399 3806 4456 8388 9194	0.140243
216 1560 1856 5494 7255 7778	0.1402428
384 1856 2399 3806 8388 9194	0.1402428
345 3806 5494 7159 8388 9194	0.1402424
216 345 1856 3806 7255 9194	0.1402422
345 384 1560 2399 8388 9194	0.1402418
1560 1856 2399 5494 7159 8388	0.1402416
1856 3806 4456 7159 8388 9194	0.1402412
1560 1856 5494 7159 7778 8388	0.1402408
216 1856 2399 5494 7255 8388	0.1402406
384 1560 2399 4456 8388 9194	0.1402406
3806 4456 5494 7255 7778 9194	0.1402406
216 345 5494 7255 7778 8388	0.1402404
216 1560 1856 2399 3806 9194	0.1402404
345 1560 3806 5494 7159 9194	0.1402402
345 384 1856 3806 8388 9194	0.1402402
345 1560 2399 5494 7778 8388	0.14024
216 384 1560 1856 5494 7255	0.14024
216 384 1560 1856 3806 9194	0.14024
216 1856 2399 3806 5494 8388	0.1402398
384 1856 2399 7255 8388 9194	0.1402398
384 3806 4456 5494 7255 9194	0.1402394
216 1560 2399 5494 7255 9194	0.1402392
216 1560 1856 2399 5494 8388	0.1402392
1560 1856 3806 4456 5494 7159	0.1402392
345 1560 1856 7255 7778 9194	0.1402388
384 1856 2399 3806 5494 8388	0.1402388
345 4456 5494 7255 7778 8388	0.1402384
216 345 384 1560 8388 9194	0.1402384
216 345 3806 4456 8388 9194	0.1402382
216 1560 1856 7255 7778 9194	0.1402382
345 1856 3806 5494 7159 8388	0.1402374
216 3806 4456 5494 7255 9194	0.140237
216 2399 5494 7255 8388 9194	0.140237
216 384 1856 7255 8388 9194	0.140237
345 1560 5494 7159 7255 9194	0.1402368
216 1560 4456 7778 8388 9194	0.1402368
216 2399 3806 5494 8388 9194	0.1402368
2399 3806 4456 7778 8388 9194	0.1402366
384 1560 1856 5494 7159 8388	0.1402366
216 384 1560 1856 8388 9194	0.1402364
216 345 7255 7778 8388 9194	0.1402362
1560 1856 2399 5494 7255 7778	0.1402358
216 384 1560 1856 3806 5494	0.1402356
216 1560 5494 7159 8388 9194	0.1402354
216 1560 1856 4456 5494 7255	0.1402354
216 1560 1856 4456 7255 9194	0.1402354
384 1856 3806 5494 7778 8388	0.1402354
345 5494 7159 7255 8388 9194	0.1402352
345 384 1560 5494 7778 8388	0.140235
345 1560 1856 5494 7159 7255	0.1402348
1560 1856 4456 5494 7255 7778	0.1402348
